0.239330715001	15.9221669081	0.179947886097	12.1528529753	0.955053425736
0.381753453971	16.2045077924	0.457842203287	19.8975250575	2.47303585029
0.45699920297	15.3969565773	0.656116195507	22.7713439483	3.36739752397
0.535829614612	15.3969565773	0.90199327246	26.8362795548	4.62931708304
0.605793074711	15.9221669081	1.15291816339	31.4771955831	6.11898514297
0.802829944666	15.5612322669	2.02486931141	41.3250578251	10.5031538883
1.00535533521	13.6409307969	3.17533131675	46.3759328285	14.4381582497
1.3271024643	12.8380524099	5.53297596841	59.3428002124	23.6775451551
1.66967381809	17.9193583769	8.75816548535	103.160143528	52.3135686854
1.78165320237	15.3969565773	9.97232028066	96.7276592967	51.1811274455
2.09765173684	15.9221669081	13.8234563238	119.656677663	73.3664596114
2.33299722902	13.8517272262	17.0992994778	120.053054494	78.9516107086
2.4110182691	12.8380524099	18.2621066647	117.203104512	78.1499608259
3.12021833127	12.8380524099	30.5857997423	160.093760606	130.887366697
3.17439721191	12.8380524099	31.6571934972	163.5425552	135.472236423
3.18921663355	15.9221669081	31.9534616334	194.649823862	169.589449807
3.19822243956	13.6409307969	32.1341787261	172.908257091	146.113369406
3.33344158461	12.8380524099	34.9088522862	173.81116973	149.387225073
3.36930135926	15.3969565773	35.6639618882	202.496848998	183.038824189
3.52416310623	9.3648721476	39.0177187025	149.799284511	121.798649047
3.52416310623	12.6406416242	39.0177187025	184.305616672	164.402999704
3.52416310623	12.8430123179	39.0177187025	186.46508097	167.03501397
3.52416310623	13.498836998	39.0177187025	193.479149445	175.564608266
3.52416310623	13.8116167514	39.0177187025	196.832205407	179.632592411
3.52416310623	13.8426480005	39.0177187025	197.165124279	180.036181927
3.52416310623	14.2291585422	39.0177187025	201.315521558	185.063101791
3.52416310623	14.2913903172	39.0177187025	201.984396878	185.872482421
3.52416310623	14.344243748	39.0177187025	202.552603733	186.559889186
3.52416310623	14.4462930033	39.0177187025	203.650032091	187.887132233
3.52416310623	14.586692396	39.0177187025	205.16058436	189.71315357
3.52416310623	14.6199670576	39.0177187025	205.518703704	190.145920697
3.52416310623	14.6583811219	39.0177187025	205.932191643	190.645530417
3.52416310623	14.7659010607	39.0177187025	207.089846759	192.043924659
3.52416310623	14.793501121	39.0177187025	207.387087179	192.402888455
3.52416310623	15.3657411262	39.0177187025	213.556343001	199.845388306
3.52416310623	15.5612322669	39.0177187025	215.666608895	202.387927751
3.52416310623	15.5890945766	39.0177187025	215.967480269	202.750302338
3.52416310623	15.8286258504	39.0177187025	218.555125529	205.865623627
3.52416310623	15.8612210753	39.0177187025	218.907395051	206.289554065
3.52416310623	15.9221669081	39.0177187025	219.566152059	207.082209852
3.52416310623	16.0560658448	39.0177187025	221.013863209	208.823686867
3.52416310623	16.1023633207	39.0177187025	221.514559889	209.425827498
3.52416310623	16.2045077924	39.0177187025	222.619461135	210.754308919
3.52416310623	17.8451187827	39.0177187025	240.405561349	232.091941625
3.52416310623	17.8959929597	39.0177187025	240.958171056	232.753606401
3.52416310623	17.9193583769	39.0177187025	241.211992513	233.057494827
3.52416310623	18.9322213207	39.0177187025	252.226098994	246.230695301
3.52416310623	18.9741770048	39.0177187025	252.682783141	246.776366995
