%eval_id interface              r              h              A              S              V 
72           NO_ID    1.327102464    12.83805241    5.532975968    59.34280021    23.67754516 
73           NO_ID    3.524163106    17.91935838     39.0177187    241.2119925    233.0574948 
74           NO_ID    3.524163106    14.29139032     39.0177187    201.9843969    185.8724824 
75           NO_ID    3.524163106      18.974177     39.0177187    252.6827831     246.776367 
76           NO_ID    16.57414469    15.92216691    863.0026401    2059.708621    4580.290692 
77           NO_ID    3.871096979    9.301844038    47.07799685    169.6066569    145.9707281 
78           NO_ID    3.871096979     13.6409308    47.07799685    219.5216358    214.0625657 
79           NO_ID    4.749497666    17.91935838    70.86719282    347.4739339    423.2982084 
80           NO_ID    1.005355335     13.6409308    3.175331317    46.37593283    14.43815825 
81           NO_ID    1.669673818    17.91935838    8.758165485    103.1601435    52.31356869 
82           NO_ID    3.524163106    16.20450779     39.0177187    222.6194611    210.7543089 
83           NO_ID    8.055801339    12.83805241    203.8765933    587.4513453    872.4594635 
84           NO_ID    0.381753454    16.20450779   0.4578422033    19.89752506     2.47303585 
85           NO_ID     3.19822244     13.6409308    32.13417873    172.9082571    146.1133694 
86           NO_ID    3.524163106    18.93222132     39.0177187     252.226099    246.2306953 
87           NO_ID    3.871096979    16.82664547    47.07799685    257.0592351    264.0549208 
88           NO_ID    3.524163106    15.39695658     39.0177187    213.8932153    200.2513735 
89           NO_ID    3.581751174    12.83805241    40.30330829    190.2791147    172.4719947 
90           NO_ID    4.773513557    16.20450779    71.58568636    324.9200456    386.6702708 
91           NO_ID    5.475387915    12.83805241    94.18454821     334.263554     403.048722 
92           NO_ID   0.5358296146    15.39695658   0.9019932725    26.83627955    4.629317083 
93           NO_ID   0.6057930747    15.92216691    1.152918163    31.47719558    6.118985143 
94           NO_ID    3.524163106    15.56123227     39.0177187    215.6666089    202.3879278 
95           NO_ID    3.174397212    12.83805241     31.6571935    163.5425552    135.4722364 
96           NO_ID    3.524163106    12.64064162     39.0177187    184.3056167    164.4029997 
97           NO_ID    3.524163106    15.58909458     39.0177187    215.9674803    202.7503023 
98           NO_ID    3.369301359    15.39695658    35.66396189     202.496849    183.0388242 
99           NO_ID    3.524163106    14.65838112     39.0177187    205.9321916    190.6455304 
100          NO_ID    4.119216852    12.83805241    53.30637914    227.7848326    228.1166964 
101          NO_ID    3.524163106     14.5866924     39.0177187    205.1605844    189.7131536 
102          NO_ID    3.524163106    15.36574113     39.0177187     213.556343    199.8453883 
103          NO_ID    3.871096979    13.99391739    47.07799685    223.6552667    219.6018662 
104          NO_ID    3.524163106    17.89599296     39.0177187    240.9581711    232.7536064 
105          NO_ID    3.871096979    14.82874358    47.07799685    233.4600946    232.7025145 
106          NO_ID     4.02701768    15.56123227    50.94680405    254.3011512     264.265017 
107          NO_ID   0.8028299447    15.56123227    2.024869311    41.32505783    10.50315389 
108          NO_ID    3.120218331    12.83805241    30.58579974    160.0937606    130.8873667 
109          NO_ID    3.524163106    15.86122108     39.0177187    218.9073951    206.2895541 
110          NO_ID    3.333441585    12.83805241    34.90885229    173.8111697    149.3872251 
111          NO_ID    3.524163106    14.61996706     39.0177187    205.5187037    190.1459207 
112          NO_ID    6.145190156    12.83805241    118.6371008    393.4153541    507.6897725 
113          NO_ID    3.671087682    15.56123227    42.33888219     226.734056    219.6150599 
114          NO_ID    3.871096979    13.97711519    47.07799685     223.458333    219.3381949 
115          NO_ID    4.249848156    12.83805241     56.7409626    237.2930824    242.8144839 
116          NO_ID    3.524163106    13.81161675     39.0177187    196.8322054    179.6325924 
117          NO_ID    3.524163106    15.82862585     39.0177187    218.5551255    205.8656236 
118          NO_ID    3.871096979    10.17879828    47.07799685    179.5164346    159.7324778 
119          NO_ID    1.781653202    15.39695658    9.972320281     96.7276593    51.18112745 
120          NO_ID    3.524163106    9.364872148     39.0177187    149.7992845     121.798649 
121          NO_ID    3.524163106    12.84301232     39.0177187     186.465081     167.035014 
122          NO_ID    3.524163106      14.446293     39.0177187    203.6500321    187.8871322 
123          NO_ID    3.524163106    14.79350112     39.0177187    207.3870872    192.4028885 
124          NO_ID    5.761357765    12.83805241    104.2796493    358.9726437     446.249201 
125          NO_ID    2.411018269    12.83805241    18.26210666    117.2031045    78.14996083 
126          NO_ID    3.524163106      13.498837     39.0177187    193.4791494    175.5646083 
127          NO_ID    3.524163106    16.10236332     39.0177187    221.5145599    209.4258275 
128          NO_ID    3.524163106    14.34424375     39.0177187    202.5526037    186.5598892 
129          NO_ID    3.871096979    10.12872428    47.07799685    178.9474153    158.9466832 
130          NO_ID    4.043841006    12.83805241    51.37336537    222.3689817    219.8446524 
131          NO_ID    3.524163106      13.842648     39.0177187    197.1651243    180.0361819 
132          NO_ID    3.524163106    17.84511878     39.0177187    240.4055613    232.0919416 
133          NO_ID    4.854484884    12.83805241    74.03484627     283.355596    316.8210789 
134          NO_ID    0.456999203    15.39695658   0.6561161955    22.77134395    3.367397524 
135          NO_ID    3.524163106    16.05606584     39.0177187    221.0138632    208.8236869 
136          NO_ID    3.871096979    11.84905602    47.07799685    198.6745048     185.943274 
137          NO_ID    3.524163106    14.22915854     39.0177187    201.3155216    185.0631018 
138          NO_ID    4.242987972    12.83805241    56.55792582    236.7898783    242.0312053 
139          NO_ID    5.942888638    12.83805241    110.9545348    375.0782373    474.8133778 
